date,ticker,open,high,low,close,adjusted_close,volume
2015-11-30,AAPL,29.497499465942383,29.852500915527344,29.4375,29.575000762939453,26.648035049438477,156721200
2015-12-01,AAPL,29.6875,29.702499389648438,29.21500015258789,29.334999084472656,26.431795120239258,139409600
2015-12-02,AAPL,29.334999084472656,29.52750015258789,29.020000457763672,29.06999969482422,26.193017959594727,133546400
2015-12-03,AAPL,29.137500762939453,29.197500228881836,28.55500030517578,28.799999237060547,25.949743270874023,166278000
2015-12-04,AAPL,28.822500228881836,29.8125,28.77750015258789,29.75749969482422,26.812477111816406,231108000
2015-12-07,AAPL,29.7450008392334,29.96500015258789,29.452499389648438,29.56999969482422,26.643535614013672,128336800
2015-12-08,AAPL,29.3799991607666,29.649999618530273,29.21500015258789,29.5575008392334,26.63227081298828,137238000
2015-12-09,AAPL,29.40999984741211,29.422500610351562,28.770000457763672,28.905000686645508,26.044353485107422,185445600
2015-12-10,AAPL,29.010000228881836,29.235000610351562,28.877500534057617,29.042499542236328,26.168243408203125,116850800
2015-12-11,AAPL,28.797500610351562,28.84749984741211,28.212499618530273,28.295000076293945,25.494718551635742,187544800
2015-12-14,AAPL,28.045000076293945,28.170000076293945,27.447500228881836,28.1200008392334,25.337039947509766,257274800
2015-12-15,AAPL,27.985000610351562,28.200000762939453,27.587499618530273,27.622499465942383,24.88877296447754,213292400
2015-12-16,AAPL,27.767499923706055,27.997499465942383,27.200000762939453,27.834999084472656,25.080249786376953,224954000
2015-12-17,AAPL,28.0049991607666,28.0625,27.2450008392334,27.2450008392334,24.548635482788086,179091200
2015-12-18,AAPL,27.227500915527344,27.3799991607666,26.452499389648438,26.50749969482422,23.88412857055664,385813200
2015-12-21,AAPL,26.81999969482422,26.842500686645508,26.392499923706055,26.832500457763672,24.17696189880371,190362400
2015-12-22,AAPL,26.850000381469727,26.93000030517578,26.612499237060547,26.8075008392334,24.154428482055664,131157600
2015-12-23,AAPL,26.8174991607666,27.212499618530273,26.799999237060547,27.15250015258789,24.465288162231445,130629600
2015-12-24,AAPL,27.25,27.25,26.987499237060547,27.00749969482422,24.334644317626953,54281600
2015-12-28,AAPL,26.897499084472656,26.922500610351562,26.545000076293945,26.704999923706055,24.06208038330078,106816800
2015-12-29,AAPL,26.739999771118164,27.357500076293945,26.71500015258789,27.184999465942383,24.49457550048828,123724800
2015-12-30,AAPL,27.145000457763672,27.174999237060547,26.795000076293945,26.829999923706055,24.174707412719727,100855200
2015-12-31,AAPL,26.752500534057617,26.75749969482422,26.204999923706055,26.315000534057617,23.710668563842773,163649200
2016-01-04,AAPL,25.65250015258789,26.342500686645508,25.5,26.337499618530273,23.73094940185547,270597600
2016-01-05,AAPL,26.4375,26.462499618530273,25.602500915527344,25.677499771118164,23.136266708374023,223164000
